id,pref_id,name,name_kana,property
5852,27,"東貝塚","ひがしかいづか","ＪＲ阪和線"
4890,27,"和泉橋本","いずみはしもと;はしもと","ＪＲ阪和線"
5856,27,"東佐野","ひがしさの","ＪＲ阪和線"
5236,27,"熊取","くまとり","ＪＲ阪和線"
5881,27,"日根野","ひねの","ＪＲ阪和線"
5706,27,"長滝","ながたき","ＪＲ阪和線"
5434,27,"新家","しんげ","ＪＲ阪和線"
4887,27,"和泉砂川","いずみすながわ;すながわ","ＪＲ阪和線"
4889,27,"和泉鳥取","いずみとっとり;とっとり","ＪＲ阪和線"
6124,27,"山中渓","やまなかだに","ＪＲ阪和線"
5138,30,"紀伊","きい","ＪＲ阪和線"
6069,30,"六十谷","むそた","ＪＲ阪和線"
5142,30,"紀伊中ノ島","きいなかのしま;なかのしま","ＪＲ阪和線"
6162,30,"和歌山","わかやま","ＪＲ阪和線"
5864,27,"東羽衣","ひがしはごろも","ＪＲ阪和線"
5452,27,"ＪＲ難波","じぇいあーるなんば;なんば","ＪＲ阪和線"
5062,27,"加島","かしま","ＪＲ東西線"
6016,27,御幣島,"みてじま","ＪＲ東西線"
4974,27,"海老江","えびえ","ＪＲ東西線"
5449,27,"新福島","しんふくしま","ＪＲ東西線"
5163,27,"北新地","きたしんち","ＪＲ東西線"
5013,27,"大阪天満宮","おおさかてんまんぐう","ＪＲ東西線"
5011,27,"大阪城北詰","おおさかじょうきたづめ","ＪＲ東西線"
4514,23,"八田(ＪＲ)","はった","ＪＲ関西本線"
9130,23,"春田","はるた","ＪＲ関西本線"
4006,23,"蟹江","かにえ","ＪＲ関西本線"
3915,23,"永和","えいわ","ＪＲ関西本線"
4754,23,"弥富","やとみ","ＪＲ関西本線"
4446,24,"長島","ながしま","ＪＲ関西本線"
4127,24,"桑名","くわな","ＪＲ関西本線"
3805,24,"朝日","あさひ","ＪＲ関西本線"
4409,24,"富田(三重)","とみだ","ＪＲ関西本線"
4410,24,"富田浜","とみだはま","ＪＲ関西本線"
4780,24,"四日市","よっかいち","ＪＲ関西本線"
4701,24,"南四日市","みなみよっかいち","ＪＲ関西本線"
4045,24,"河原田","かわらだ","ＪＲ関西本線"
4044,24,"河曲","かわの","ＪＲ関西本線"
3988,24,"加佐登","かさど","ＪＲ関西本線"
3861,24,"井田川","いだがわ","ＪＲ関西本線"
4034,24,"亀山(三重)","かめやま","ＪＲ関西本線"
5484,24,"関(三重)","せき","ＪＲ関西本線"
5083,24,"加太(三重)","かぶと","ＪＲ関西本線"
5613,24,"柘植","つげ","ＪＲ関西本線"
5443,24,"新堂","しんどう","ＪＲ関西本線"
5332,24,"佐那具","さなぐ","ＪＲ関西本線"
4862,24,"伊賀上野","いがうえの;うえの","ＪＲ関西本線"
5393,24,"島ケ原","しまがはら","ＪＲ関西本線"
5608,26,"月ケ瀬口","つきがせぐち","ＪＲ関西本線"
5000,26,"大河原(京都)","おおかわら","ＪＲ関西本線"
5058,26,"笠置","かさぎ","ＪＲ関西本線"
5101,26,"加茂(京都)","かも","ＪＲ関西本線"
5178,26,"木津(京都)","きづ","ＪＲ関西本線"
5721,29,"平城山","ならやま","ＪＲ関西本線"
5720,29,"奈良","なら","ＪＲ関西本線"
5281,29,"郡山(奈良)","こおりやま","ＪＲ関西本線"
6107,29,"大和小泉","やまとこいずみ;こいずみ","ＪＲ関西本線"
5952,29,"法隆寺","ほうりゅうじ","ＪＲ関西本線"
4980,29,"王寺","おうじ","ＪＲ関西本線"
5341,29,"三郷(奈良)","さんごう","ＪＲ関西本線"
5116,27,"河内堅上","かわちかたかみ;かたかみ","ＪＲ関西本線"
5518,27,"高井田(ＪＲ)","たかいだ","ＪＲ関西本線"
5065,27,"柏原(大阪)","かしわら","ＪＲ関西本線"
5372,27,"志紀","しき","ＪＲ関西本線"
6095,27,"八尾","やお","ＪＲ関西本線"
5193,27,"久宝寺","きゅうほうじ","ＪＲ関西本線"
5084,27,"加美","かみ","ＪＲ関西本線"
5895,27,"平野(ＪＲ)","ひらの","ＪＲ関西本線"
5652,27,"東部市場前","とうぶしじょうまえ","ＪＲ関西本線"
6150,27,"りんくうタウン","りんくうたうん","ＪＲ関西空港線"
5130,27,"関西空港","かんさいくうこう","ＪＲ関西空港線"
5744,26,"西木津","にしきづ","ＪＲ片町線"
5949,26,"祝園","ほうその","ＪＲ片町線"
5401,26,"下狛","しもこま","ＪＲ片町線"
5454,26,"ＪＲ三山木","じぇいあーるみやまき;みやまき","ＪＲ片町線"
5678,26,"同志社前","どうししゃまえ","ＪＲ片町線"
5197,26,"京田辺","きょうたなべ","ＪＲ片町線"
5018,26,"大住","おおすみ","ＪＲ片町線"
5980,26,"松井山手","まついやまて","ＪＲ片町線"
5699,27,"長尾(大阪)","ながお","ＪＲ片町線"
5926,27,"藤阪","ふじさか","ＪＲ片町線"
5614,27,"津田","つだ","ＪＲ片町線"
5114,27,"河内磐船","かわちいわふね;いわふね","ＪＲ片町線"
5954,27,"星田","ほしだ","ＪＲ片町線"
5862,27,"東寝屋川","ひがしねやがわ","ＪＲ片町線"
5389,27,"忍ケ丘","しのぶがおか","ＪＲ片町線"
5381,27,"四条畷","しじょうなわて","ＪＲ片町線"
5792,27,"野崎(大阪)","のざき","ＪＲ片町線"
5472,27,"住道","すみのどう","ＪＲ片町線"
5269,27,"鴻池新田","こうのいけしんでん","ＪＲ片町線"
5656,27,徳庵,"とくあん","ＪＲ片町線"
5824,27,"放出","はなてん","ＪＲ片町線"
5375,27,"鴫野","しぎの","ＪＲ片町線"
4225,24,"下庄","しものしょう","ＪＲ紀勢本線"
3840,24,"一身田","いしんでん","ＪＲ紀勢本線"
4371,24,津,"つ","ＪＲ紀勢本線"
3803,24,"阿漕","あこぎ","ＪＲ紀勢本線"
4320,24,"高茶屋","たかちゃや","ＪＲ紀勢本線"
4787,24,"六軒(三重)","ろっけん","ＪＲ紀勢本線"
4645,24,"松阪","まつさか","ＪＲ紀勢本線"
4400,24,"徳和","とくわ","ＪＲ紀勢本線"
4329,24,"多気","たき","ＪＲ紀勢本線"
3926,24,"相可","おうか","ＪＲ紀勢本線"
4191,24,"佐奈","さな","ＪＲ紀勢本線"
4403,24,"栃原","とちはら","ＪＲ紀勢本線"
4042,24,"川添","かわぞえ","ＪＲ紀勢本線"
4686,24,"三瀬谷","みせだに","ＪＲ紀勢本線"
4330,24,"滝原","たきはら","ＪＲ紀勢本線"
3813,24,"阿曽","あそ","ＪＲ紀勢本線"
3848,24,"伊勢柏崎","いせかしわざき;かしわざき","ＪＲ紀勢本線"
3929,24,"大内山","おおうちやま","ＪＲ紀勢本線"
3908,24,"梅ケ谷","うめがだに","ＪＲ紀勢本線"
4067,24,"紀伊長島","きいながしま;ながしま","ＪＲ紀勢本線"
4710,24,"三野瀬","みのせ","ＪＲ紀勢本線"
4607,24,"船津(ＪＲ)","ふなつ","ＪＲ紀勢本線"
3786,24,"相賀","あいが","ＪＲ紀勢本線"
3972,24,尾鷲,"おわせ","ＪＲ紀勢本線"
3936,24,"大曽根浦","おおそねうら","ＪＲ紀勢本線"
4113,24,"九鬼","くき","ＪＲ紀勢本線"
4679,24,"三木里","みきさと","ＪＲ紀勢本線"
3995,24,"賀田","かた","ＪＲ紀勢本線"
4467,24,"二木島","にぎしま","ＪＲ紀勢本線"
3814,24,"新鹿","あたしか","ＪＲ紀勢本線"
4512,24,"波田須","はだす","ＪＲ紀勢本線"
3942,24,"大泊","おおどまり","ＪＲ紀勢本線"
4119,24,"熊野市","くまのし","ＪＲ紀勢本線"
3825,24,"有井","ありい","ＪＲ紀勢本線"
4136,24,"神志山","こうしやま","ＪＲ紀勢本線"
4057,24,"紀伊市木","きいいちぎ;いちぎ","ＪＲ紀勢本線"
3815,24,"阿田和","あたわ","ＪＲ紀勢本線"
4056,24,"紀伊井田","きいいだ;いだ","ＪＲ紀勢本線"
3904,24,"鵜殿","うどの","ＪＲ紀勢本線"
4257,30,"新宮","しんぐう","ＪＲ紀勢本線"
4727,30,"三輪崎","みわさき","ＪＲ紀勢本線"
4061,30,"紀伊佐野","きいさの;さの","ＪＲ紀勢本線"
3895,30,"宇久井","うくい","ＪＲ紀勢本線"
4460,30,"那智","なち","ＪＲ紀勢本線"
4065,30,"紀伊天満","きいてんま;てんま","ＪＲ紀勢本線"
4060,30,"紀伊勝浦","きいかつうら;かつうら","ＪＲ紀勢本線"
4770,30,"湯川","ゆかわ","ＪＲ紀勢本線"
4314,30,"太地","たいじ","ＪＲ紀勢本線"
4222,30,"下里","しもさと","ＪＲ紀勢本線"
4059,30,"紀伊浦神","きいうらがみ;うらがみ","ＪＲ紀勢本線"
4064,30,"紀伊田原","きいたはら;たはら","ＪＲ紀勢本線"
4148,30,"古座","こざ","ＪＲ紀勢本線"
4069,30,"紀伊姫","きいひめ;ひめ","ＪＲ紀勢本線"
4117,30,"串本","くしもと","ＪＲ紀勢本線"
4055,30,"紀伊有田","きいありた;ありた","ＪＲ紀勢本線"
4342,30,"田並","たなみ","ＪＲ紀勢本線"
4335,30,"田子","たこ","ＪＲ紀勢本線"
4794,30,"和深","わぶか","ＪＲ紀勢本線"
3919,30,"江住","えすみ","ＪＲ紀勢本線"
4726,30,"見老津","みろづ","ＪＲ紀勢本線"
4287,30,"周参見","すさみ","ＪＲ紀勢本線"
4068,30,"紀伊日置","きいひき;ひき","ＪＲ紀勢本線"
4378,30,椿,"つばき","ＪＲ紀勢本線"
4066,30,"紀伊富田","きいとんだ;とんだ;きいとみた;とみた","ＪＲ紀勢本線"
4238,30,"白浜","しらはま","ＪＲ紀勢本線"
3816,30,"朝来","あっそ","ＪＲ紀勢本線"
4062,30,"紀伊新庄","きいしんじょう;しんじょう","ＪＲ紀勢本線"
4063,30,"紀伊田辺","きいたなべ;たなべ","ＪＲ紀勢本線"
4523,30,"芳養","はや","ＪＲ紀勢本線"
4694,30,"南部","みなべ","ＪＲ紀勢本線"
3884,30,岩代,"いわしろ","ＪＲ紀勢本線"
4100,30,"切目","きりめ","ＪＲ紀勢本線"
3872,30,"印南","いなみ","ＪＲ紀勢本線"
3871,30,"稲原","いなはら","ＪＲ紀勢本線"
4792,30,"和佐","わさ","ＪＲ紀勢本線"
4425,30,"道成寺","どうじょうじ","ＪＲ紀勢本線"
4169,30,"御坊","ごぼう","ＪＲ紀勢本線"
4058,30,"紀伊内原","きいうちはら;うちはら","ＪＲ紀勢本線"
4071,30,"紀伊由良","きいゆら;ゆら","ＪＲ紀勢本線"
4579,30,"広川ビーチ","ひろかわびーち","ＪＲ紀勢本線"
4768,30,"湯浅","ゆあさ","ＪＲ紀勢本線"
4594,30,"藤並","ふじなみ","ＪＲ紀勢本線"
4070,30,"紀伊宮原","きいみやはら;みやはら","ＪＲ紀勢本線"
4708,30,"箕島","みのしま","ＪＲ紀勢本線"
4516,30,"初島","はつしま","ＪＲ紀勢本線"
4224,30,"下津","しもつ","ＪＲ紀勢本線"
4035,30,"加茂郷","かもごう","ＪＲ紀勢本線"
4214,30,"冷水浦","しみずうら","ＪＲ紀勢本線"
3979,30,"海南","かいなん","ＪＲ紀勢本線"
4121,30,"黒江","くろえ","ＪＲ紀勢本線"
4094,30,"紀三井寺","きみいでら","ＪＲ紀勢本線"
4721,30,"宮前","みやまえ","ＪＲ紀勢本線"
5206,30,"紀和","きわ","ＪＲ紀勢本線"
6164,30,"和歌山市","わかやまし","ＪＲ紀勢本線"
5740,25,大津京,"おおつきょう","ＪＲ湖西線"
5104,25,"唐崎","からさき","ＪＲ湖西線"
5846,25,"比叡山坂本","ひえいざんさかもと","ＪＲ湖西線"
5036,25,"おごと温泉","おごとおんせん","ＪＲ湖西線"
5073,25,"堅田","かたた","ＪＲ湖西線"
5041,25,"小野(滋賀)","おの","ＪＲ湖西線"
6169,25,"和邇","わに","ＪＲ湖西線"
5951,25,"蓬莱","ほうらい","ＪＲ湖西線"
5368,25,"志賀","しが","ＪＲ湖西線"
5890,25,"比良(滋賀)","ひら","ＪＲ湖西線"
4993,25,"近江舞子","おうみまいこ;まいこ","ＪＲ湖西線"
5160,25,"北小松","きたこまつ","ＪＲ湖西線"
4988,25,"近江高島","おうみたかしま;たかしま","ＪＲ湖西線"
4824,25,"安曇川","あどがわ","ＪＲ湖西線"
5424,25,"新旭","しんあさひ","ＪＲ湖西線"
4985,25,"近江今津","おうみいまづ;いまづ","ＪＲ湖西線"
4989,25,"近江中庄","おうみなかしょう;なかしょう","ＪＲ湖西線"
5975,25,"マキノ","まきの","ＪＲ湖西線"
5708,25,"永原","ながはら","ＪＲ湖西線"
4986,25,"近江塩津","おうみしおつ;しおつ","ＪＲ湖西線"
5651,26,"東福寺","とうふくじ","ＪＲ奈良線"
4913,26,"稲荷","いなり","ＪＲ奈良線"
5453,26,"ＪＲ藤森","じぇいあーるふじのもり;ふじのもり","ＪＲ奈良線"
6081,26,"桃山","ももやま","ＪＲ奈良線"
6152,26,"六地蔵(ＪＲ)","ろくじぞう","ＪＲ奈良線"
5287,26,"木幡(ＪＲ)","こはた","ＪＲ奈良線"
4983,26,"黄檗(ＪＲ)","おうばく","ＪＲ奈良線"
4944,26,"宇治(ＪＲ)","うじ","ＪＲ奈良線"
9129,26,"ＪＲ小倉","じぇいあーるおぐら;おぐら","ＪＲ奈良線"
5442,26,"新田(京都)","しんでん","ＪＲ奈良線"
5458,26,"城陽","じょうよう","ＪＲ奈良線"
5698,26,"長池","ながいけ","ＪＲ奈良線"
6113,26,"山城青谷","やましろあおだに;あおだに","ＪＲ奈良線"
6114,26,"山城多賀","やましろたが;たが","ＪＲ奈良線"
5575,26,"玉水","たまみず","ＪＲ奈良線"
5562,26,"棚倉","たなくら","ＪＲ奈良線"
5088,26,"上狛","かみこま","ＪＲ奈良線"
5525,29,"高田(奈良)","たかだ","ＪＲ桜井線"
5082,29,"金橋","かなはし","ＪＲ桜井線"
4953,29,"畝傍","うねび","ＪＲ桜井線"
5056,29,"香久山","かぐやま","ＪＲ桜井線"
5322,29,"桜井(奈良)","さくらい","ＪＲ桜井線"
6062,29,"三輪","みわ","ＪＲ桜井線"
5977,29,"巻向","まきむく","ＪＲ桜井線"
6105,29,"柳本","やなぎもと","ＪＲ桜井線"
5711,29,"長柄","ながら","ＪＲ桜井線"
5642,29,"天理","てんり","ＪＲ桜井線"
4905,29,"櫟本","いちのもと","ＪＲ桜井線"
5048,29,帯解,"おびとけ","ＪＲ桜井線"
5202,29,"京終","きょうばて","ＪＲ桜井線"
5814,29,"畠田","はたけだ","ＪＲ和歌山線"
5382,29,"志都美","しずみ","ＪＲ和歌山線"
5404,29,"香芝","かしば;しもだ","ＪＲ和歌山線"
9426,29,"ＪＲ五位堂","じぇいあーるごいどう;ごいどう","ＪＲ和歌山線"
6120,29,"大和新庄","やまとしんじょう;しんじょう","ＪＲ和歌山線"
5303,29,"御所","ごせ","ＪＲ和歌山線"
5573,29,"玉手","たまで","ＪＲ和歌山線"
6165,29,"掖上","わきがみ","ＪＲ和歌山線"
6138,29,"吉野口","よしのぐち","ＪＲ和歌山線"
5156,29,"北宇智","きたうち","ＪＲ和歌山線"
5300,29,"五条(奈良)","ごじょう","ＪＲ和歌山線"
6122,29,"大和二見","やまとふたみ;ふたみ","ＪＲ和歌山線"
5465,30,"隅田","すだ","ＪＲ和歌山線"
5405,30,"下兵庫(和歌山)","しもひょうご","ＪＲ和歌山線"
5808,30,"橋本(和歌山)","はしもと","ＪＲ和歌山線"
5145,30,"紀伊山田","きいやまだ;やまだ","ＪＲ和歌山線"
5274,30,"高野口","こうやぐち","ＪＲ和歌山線"
5683,30,"中飯降","なかいぶり","ＪＲ和歌山線"
6059,30,"妙寺","みょうじ","ＪＲ和歌山線"
5019,30,"大谷(和歌山)","おおたに","ＪＲ和歌山線"
5071,30,"笠田","かせだ","ＪＲ和歌山線"
5742,30,"西笠田","にしかせだ","ＪＲ和歌山線"
5715,30,"名手","なて","ＪＲ和歌山線"
5282,30,"粉河","こかわ","ＪＲ和歌山線"
5143,30,"紀伊長田","きいながた;ながた","ＪＲ和歌山線"
4948,30,"打田","うちた","ＪＲ和歌山線"
5398,30,"下井阪","しもいさか","ＪＲ和歌山線"
4933,30,"岩出","いわで","ＪＲ和歌山線"
5934,30,"船戸","ふなと","ＪＲ和歌山線"
5139,30,"紀伊小倉","きいおぐら;おぐら","ＪＲ和歌山線"
5955,30,"布施屋","ほしや","ＪＲ和歌山線"
5495,30,"千旦","せんだ","ＪＲ和歌山線"
5514,30,"田井ノ瀬","たいのせ","ＪＲ和歌山線"
4819,27,"安治川口","あじかわぐち","ＪＲ桜島線"
9128,27,"ユニバーサルシティ","ゆにばーさるしてぃ","ＪＲ桜島線"
5326,27,"桜島","さくらじま","ＪＲ桜島線"
5586,26,"丹波口","たんばぐち","ＪＲ山陰本線"
5774,26,"二条","にじょう","ＪＲ山陰本線"
8922,26,"円町","えんまち","ＪＲ山陰本線"
5821,26,"花園(京都)","はなぞの","ＪＲ山陰本線"
4946,26,太秦(ＪＲ),"うずまさ","ＪＲ山陰本線"
5320,26,"嵯峨嵐山","さがあらしやま","ＪＲ山陰本線"
5960,26,"保津峡","ほづきょう","ＪＲ山陰本線"
4956,26,"馬堀","うまほり","ＪＲ山陰本線"
5099,26,"亀岡","かめおか","ＪＲ山陰本線"
5719,26,並河,"なみかわ","ＪＲ山陰本線"
5602,26,"千代川","ちよかわ","ＪＲ山陰本線"
6098,26,"八木","やぎ","ＪＲ山陰本線"
6137,26,"吉富(京都)","よしとみ","ＪＲ山陰本線"
5511,26,"園部","そのべ","ＪＲ山陰本線"
5933,26,"船岡(京都)","ふなおか","ＪＲ山陰本線"
8923,26,"日吉(京都)","ひよし","ＪＲ山陰本線"
5433,26,"鍼灸大学前","しんきゅうだいがくまえ","ＪＲ山陰本線"
5307,26,"胡麻","ごま","ＪＲ山陰本線"
5408,26,"下山(京都)","しもやま","ＪＲ山陰本線"
6168,26,"和知","わち","ＪＲ山陰本線"
4821,26,"安栖里","あせり","ＪＲ山陰本線"
5557,26,"立木","たちき","ＪＲ山陰本線"
6109,26,山家,"やまが","ＪＲ山陰本線"
4844,26,"綾部","あやべ","ＪＲ山陰本線"
5527,26,"高津(京都)","たかつ","ＪＲ山陰本線"
4870,26,"石原(京都)","いさ","ＪＲ山陰本線"
5086,26,"上川口","かみかわぐち","ＪＲ山陰本線"
5407,26,"下夜久野","しもやくの","ＪＲ山陰本線"
5097,26,"上夜久野","かみやくの","ＪＲ山陰本線"
6106,28,"梁瀬","やなせ","ＪＲ山陰本線"
6167,28,"和田山","わだやま","ＪＲ山陰本線"
6108,28,"養父","やぶ","ＪＲ山陰本線"
6132,28,"八鹿","ようか","ＪＲ山陰本線"
4973,28,"江原","えばら","ＪＲ山陰本線"
8928,28,"国府(兵庫)","こくふ","ＪＲ山陰本線"
5664,28,"豊岡(兵庫)","とよおか","ＪＲ山陰本線"
5254,28,"玄武洞","げんぶどう","ＪＲ山陰本線"
5185,28,"城崎温泉","きのさきおんせん","ＪＲ山陰本線"
5550,28,"竹野","たけの","ＪＲ山陰本線"
5331,28,"佐津","さつ","ＪＲ山陰本線"
5392,28,"柴山","しばやま","ＪＲ山陰本線"
5069,28,"香住","かすみ","ＪＲ山陰本線"
6145,28,"鎧","よろい","ＪＲ山陰本線"
4841,28,"餘部","あまるべ","ＪＲ山陰本線"
5230,28,"久谷","くたに","ＪＲ山陰本線"
5827,28,"浜坂","はまさか","ＪＲ山陰本線"
6092,28,"諸寄","もろよせ","ＪＲ山陰本線"
4866,28,"居組","いぐみ","ＪＲ山陰本線"
6845,31,"東浜","ひがしはま","ＪＲ山陰本線"
6439,31,"岩美","いわみ","ＪＲ山陰本線"
6471,31,大岩,"おおいわ","ＪＲ山陰本線"
6888,31,"福部","ふくべ","ＪＲ山陰本線"
6746,31,"鳥取","とっとり","ＪＲ山陰本線"
6609,31,"湖山","こやま","ＪＲ山陰本線"
6747,31,"鳥取大学前","とっとりだいがくまえ","ＪＲ山陰本線"
6669,31,"末恒","すえつね","ＪＲ山陰本線"
6903,31,"宝木","ほうぎ","ＪＲ山陰本線"
6829,31,"浜村","はまむら","ＪＲ山陰本線"
6376,31,"青谷","あおや","ＪＲ山陰本線"
6751,31,"泊(鳥取)","とまり","ＪＲ山陰本線"
6914,31,"松崎(鳥取)","まつざき","ＪＲ山陰本線"
6582,31,"倉吉","くらよし","ＪＲ山陰本線"
6647,31,"下北条","しもほうじょう","ＪＲ山陰本線"
6997,31,"由良","ゆら","ＪＲ山陰本線"
6467,31,"浦安(鳥取)","うらやす","ＪＲ山陰本線"
6980,31,"八橋","やばせ","ＪＲ山陰本線"
6377,31,"赤碕","あかさき","ＪＲ山陰本線"
6764,31,"中山口","なかやまぐち","ＪＲ山陰本線"
6640,31,"下市","しもいち","ＪＲ山陰本線"
6921,31,"御来屋","みくりや","ＪＲ山陰本線"
6782,31,"名和(鳥取)","なわ","ＪＲ山陰本線"
6712,31,"大山口","だいせんぐち","ＪＲ山陰本線"
7007,31,"淀江","よどえ","ＪＲ山陰本線"
6901,31,"伯耆大山","ほうきだいせん;だいせん","ＪＲ山陰本線"
6850,31,"東山公園(鳥取)","ひがしやまこうえん","ＪＲ山陰本線"
7008,31,"米子","よなご","ＪＲ山陰本線"
6972,32,"安来","やすぎ","ＪＲ山陰本線"
6403,32,"荒島","あらしま","ＪＲ山陰本線"
6433,32,"揖屋","いや","ＪＲ山陰本線"
6848,32,"東松江(島根)","ひがしまつえ","ＪＲ山陰本線"
6913,32,"松江","まつえ","ＪＲ山陰本線"
6807,32,"乃木","のぎ","ＪＲ山陰本線"
6708,32,"玉造温泉","たまつくりおんせん","ＪＲ山陰本線"
6559,32,"来待","きまち","ＪＲ山陰本線"
6664,32,"宍道","しんじ","ＪＲ山陰本線"
6651,32,"荘原","しょうばら","ＪＲ山陰本線"
6756,32,"直江","なおえ","ＪＲ山陰本線"
6415,32,"出雲市","いずもし","ＪＲ山陰本線"
6788,32,"西出雲","にしいずも","ＪＲ山陰本線"
6416,32,"出雲神西","いずもじんざい;じんざい","ＪＲ山陰本線"
6595,32,"江南(島根)","こうなん","ＪＲ山陰本線"
6496,32,"小田(島根)","おだ","ＪＲ山陰本線"
6695,32,"田儀","たぎ","ＪＲ山陰本線"
6824,32,"波根","はね","ＪＲ山陰本線"
6576,32,"久手","くて","ＪＲ山陰本線"
6475,32,"大田市","おおだし","ＪＲ山陰本線"
6634,32,"静間","しずま","ＪＲ山陰本線"
6421,32,"五十猛","いそたけ","ＪＲ山陰本線"
6800,32,"仁万","にま","ＪＲ山陰本線"
6911,32,馬路,"まじ","ＪＲ山陰本線"
6989,32,"湯里","ゆさと","ＪＲ山陰本線"
6994,32,"温泉津","ゆのつ","ＪＲ山陰本線"
6444,32,"石見福光","いわみふくみつ;ふくみつ","ＪＲ山陰本線"
6587,32,"黒松(島根)","くろまつ","ＪＲ山陰本線"
6392,32,"浅利","あさり","ＪＲ山陰本線"
6612,32,"江津","ごうつ","ＪＲ山陰本線"
6729,32,"都野津","つのづ","ＪＲ山陰本線"
6465,32,"敬川","うやがわ","ＪＲ山陰本線"
6813,32,"波子","はし","ＪＲ山陰本線"
6572,32,"久代","くしろ","ＪＲ山陰本線"
6644,32,"下府","しもこう","ＪＲ山陰本線"
6827,32,"浜田","はまだ","ＪＲ山陰本線"
6794,32,"西浜田","にしはまだ","ＪＲ山陰本線"
6678,32,"周布","すふ","ＪＲ山陰本線"
6505,32,"折居","おりい","ＪＲ山陰本線"
6942,32,"三保三隅","みほみすみ","ＪＲ山陰本線"
6488,32,"岡見","おかみ","ＪＲ山陰本線"
6520,32,"鎌手","かまて","ＪＲ山陰本線"
6443,32,"石見津田","いわみつだ;つだ","ＪＲ山陰本線"
6912,32,"益田","ますだ","ＪＲ山陰本線"
6745,32,"戸田小浜","とだこはま","ＪＲ山陰本線"
6407,32,飯浦,"いいのうら","ＪＲ山陰本線"
6469,35,"江崎","えさき","ＪＲ山陰本線"
6675,35,"須佐","すさ","ＪＲ山陰本線"
6457,35,"宇田郷","うたごう","ＪＲ山陰本線"
6561,35,"木与","きよ","ＪＲ山陰本線"
6778,35,"奈古","なご","ＪＲ山陰本線"
6767,35,"長門大井","ながとおおい;おおい","ＪＲ山陰本線"
6601,35,"越ケ浜","こしがはま","ＪＲ山陰本線"
6844,35,"東萩","ひがしはぎ","ＪＲ山陰本線"
6811,35,"萩","はぎ","ＪＲ山陰本線"
6705,35,"玉江","たまえ","ＪＲ山陰本線"
6629,35,"三見","さんみ","ＪＲ山陰本線"
6406,35,"飯井","いい","ＪＲ山陰本線"
6772,35,"長門三隅","ながとみすみ;みすみ","ＪＲ山陰本線"
6768,35,"長門市","ながとし","ＪＲ山陰本線"
6565,35,"黄波戸","きわど","ＪＲ山陰本線"
6771,35,"長門古市","ながとふるいち;ふるいち","ＪＲ山陰本線"
6852,35,人丸,"ひとまる","ＪＲ山陰本線"
6409,35,"伊上","いがみ","ＪＲ山陰本線"
6766,35,"長門粟野","ながとあわの;あわの","ＪＲ山陰本線"
6380,35,"阿川","あがわ","ＪＲ山陰本線"
6603,35,"特牛","こっとい","ＪＲ山陰本線"
6694,35,"滝部","たきべ","ＪＲ山陰本線"
6770,35,"長門二見","ながとふたみ;ふたみ","ＪＲ山陰本線"
6454,35,"宇賀本郷","うかほんごう","ＪＲ山陰本線"
6990,35,"湯玉","ゆたま","ＪＲ山陰本線"
6600,35,"小串","こぐし","ＪＲ山陰本線"
6542,35,"川棚温泉","かわたなおんせん","ＪＲ山陰本線"
6585,35,"黒井村","くろいむら","ＪＲ山陰本線"
6464,35,"梅ケ峠","うめがとう","ＪＲ山陰本線"
7005,35,"吉見","よしみ","ＪＲ山陰本線"
6886,35,"福江","ふくえ","ＪＲ山陰本線"
6971,35,"安岡","やすおか","ＪＲ山陰本線"
9570,35,"梶栗郷台地","かじくりごうだいち","ＪＲ山陰本線"
6402,35,"綾羅木","あやらぎ","ＪＲ山陰本線"
6816,35,"幡生","はたぶ","ＪＲ山陰本線"
6645,35,"下関","しものせき","ＪＲ山陰本線"
6682,35,"仙崎","せんざき","ＪＲ山陰本線"
5887,28,"兵庫","ひょうご","ＪＲ山陽本線"
5444,28,"新長田","しんながた","ＪＲ山陽本線"
5531,28,"鷹取","たかとり","ＪＲ山陽本線"
9569,28,"須磨海浜公園","すまかいひんこうえん","ＪＲ山陽本線"
5466,28,"須磨","すま","ＪＲ山陽本線"
5366,28,"塩屋(兵庫)","しおや","ＪＲ山陽本線"
5578,28,"垂水","たるみ","ＪＲ山陽本線"
5969,28,"舞子","まいこ","ＪＲ山陽本線"
4812,28,"朝霧","あさぎり","ＪＲ山陽本線"
4807,28,"明石","あかし","ＪＲ山陽本線"
5002,28,"大久保(兵庫)","おおくぼ","ＪＲ山陽本線"
4939,28,"魚住","うおずみ","ＪＲ山陽本線"
5615,28,"土山","つちやま","ＪＲ山陽本線"
5853,28,"東加古川","ひがしかこがわ","ＪＲ山陽本線"
5057,28,"加古川","かこがわ","ＪＲ山陽本線"
5950,28,"宝殿","ほうでん","ＪＲ山陽本線"
5508,28,"曽根(兵庫)","そね","ＪＲ山陽本線"
9475,28,"ひめじ別所","ひめじべっしょ","ＪＲ山陽本線"
5304,28,"御着","ごちゃく","ＪＲ山陽本線"
4809,28,"英賀保","あがほ","ＪＲ山陽本線"
9568,28,"はりま勝原","はりまかつはら","ＪＲ山陽本線"
4833,28,網干,"あぼし","ＪＲ山陽本線"
5560,28,"竜野","たつの","ＪＲ山陽本線"
4951,28,"有年","うね","ＪＲ山陽本線"
5089,28,"上郡","かみごおり","ＪＲ山陽本線"
6929,33,"三石","みついし","ＪＲ山陽本線"
7004,33,"吉永","よしなが","ＪＲ山陽本線"
7011,33,"和気","わけ","ＪＲ山陽本線"
